answerResultLength,answerSetSize,answerSet_0,answerSet_1,answerSet_2,brevity,combinedF1,errorF1Format,errorF1Minor,errorF1Spaces,errorGreaterThan,errorHttp,errorNumber,errorQuotationMark,f1,fixedF1,fixedPrecision,fixedRecall,lastAnswer,modelId,precision,recall,relaxedF1,relaxedPrecision,relaxedRecall,resultFilename,startTime,taskId,taskLabel,taskVersion,testUid,trimF1,trimPrecision,trimRecall
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",GPT4 2024/04,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-22-29_result_ModelGpt-Text2AnswerListOrganizational-20x.json,2024-05-07T19:24:45.387200,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,GPT4 2024/04,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-22-29_result_ModelGpt-Text2AnswerListOrganizational-20x.json,2024-05-07T19:24:46.812499,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:51.571750,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:53.374113,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:55.199629,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:56.867627,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:58.726985,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:00.310197,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:02.351581,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:04.149009,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:05.846222,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:07.678047,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:09.296666,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:10.938004,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
3.0,3.0,:researchDep,2,:marketingDep,1.0,0.625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3333333333333333,1.0,":researchDep
:marketingDep

2",Claude 2.1,0.3333333333333333,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:12.683498,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,0.5,0.3333333333333333,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:14.811632,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:16.865650,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:18.491264,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:20.422408,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:22.383891,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:24.189400,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:25.951786,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:27.646306,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:30.409016,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:32.750568,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:35.235599,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:37.743715,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:40.349414,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:43.101822,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:45.624872,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:48.110691,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:50.386232,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:52.989879,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:56.605515,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:37:59.802910,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:02.339553,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:04.820541,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:07.563197,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:10.475183,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:12.882738,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:15.496311,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:17.726731,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:20.733184,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:22.509643,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:24.028255,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:25.510030,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:26.940522,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:28.515913,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:30.214983,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:31.880153,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:33.476912,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:34.857776,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:36.406041,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:38.325781,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:40.041836,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:41.650820,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:43.192246,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:44.828469,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:38:46.527679,Text2AnswerListOrganizational,Text2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
