answerResultLength,answerSetSize,answerSet_0,answerSet_1,answerSet_2,brevity,combinedF1,errorF1Format,errorF1Minor,errorF1Spaces,errorGreaterThan,errorHttp,errorNumber,errorQuotationMark,f1,fixedF1,fixedPrecision,fixedRecall,lastAnswer,modelId,precision,recall,relaxedF1,relaxedPrecision,relaxedRecall,resultFilename,startTime,taskId,taskLabel,taskVersion,testUid,trimF1,trimPrecision,trimRecall
2.0,2.0,"""Bob""","""Anne""",,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,"""Anne""
""Bob""",GPT4 2024/04,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-22-29_result_ModelGpt-Text2AnswerListOrganizational-20x.json,2024-05-07T19:23:27.492190,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,0.0,0.0,0.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,GPT4 2024/04,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-22-29_result_ModelGpt-Text2AnswerListOrganizational-20x.json,2024-05-07T19:23:29.501396,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:25.672020,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:27.366120,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:29.102808,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:30.657399,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:32.275781,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:33.660077,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:35.323910,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:37.038136,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:38.855640,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:40.505452,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:42.075572,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:43.626356,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:45.385086,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:46.857094,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:48.469489,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:50.088626,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:51.829375,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:53.430021,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:54.939837,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:56.605901,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:34:58.170495,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:00.959741,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:03.092203,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:05.225879,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:07.444093,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:10.761012,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:13.674276,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:16.903912,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:19.921285,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:22.279274,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:24.425933,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:28.208092,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:30.983323,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:34.273834,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:36.743903,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:39.053813,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:42.140585,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:44.593096,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:46.926822,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:49.796533,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:52.002565,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:53.835954,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:55.435348,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:56.820825,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:35:58.537923,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:00.095934,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:01.827324,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:03.241651,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:04.727538,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:06.260600,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:07.727965,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:09.348137,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:10.941268,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:12.501828,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:13.915135,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:15.559510,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_19-34-25_result_ModelClaude-Text2AnswerListOrganizational-20x.json,2024-05-07T19:36:17.303750,Text2AnswerListOrganizational,Text2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
