answerResultLength,answerSetSize,answerSet_0,answerSet_1,answerSet_2,brevity,combinedF1,errorF1Format,errorF1Minor,errorF1Spaces,errorGreaterThan,errorHttp,errorNumber,errorQuotationMark,f1,fixedF1,fixedPrecision,fixedRecall,lastAnswer,modelId,precision,recall,relaxedF1,relaxedPrecision,relaxedRecall,resultFilename,startTime,taskId,taskLabel,taskVersion,testUid,trimF1,trimPrecision,trimRecall
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,GPT4 2024/04,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_21-52-43_result_ModelGpt-Sparql2AnswerListOrganizational-20x.json,2024-05-07T21:54:53.706794,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,GPT4 2024/04,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_21-52-43_result_ModelGpt-Sparql2AnswerListOrganizational-20x.json,2024-05-07T21:54:55.129236,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",GPT4 2024/04,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_21-52-43_result_ModelGpt-Sparql2AnswerListOrganizational-20x.json,2024-05-07T21:54:56.732173,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,GPT4 2024/04,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_21-52-43_result_ModelGpt-Sparql2AnswerListOrganizational-20x.json,2024-05-07T21:54:57.742282,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,chiefResearchOfficer,,,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chiefResearchOfficer,Claude 2.1,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:28.817486,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,0.0,0.0,0.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:30.524996,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:32.433663,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:34.362592,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:36.296340,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:38.183241,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:40.313977,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:42.350163,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:44.306236,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,3,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:46.473222,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:48.262887,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:50.254864,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:52.011246,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:53.708304,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:55.571931,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:57.341103,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:10:59.243599,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:00.961146,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 2.1,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:02.897957,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 2.1,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:04.919435,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:06.664368,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:09.558699,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:11.637223,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:14.557697,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:18.089248,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:20.790744,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:24.505620,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:27.233733,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:30.615912,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:33.114438,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:35.671576,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:38.390720,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:41.206185,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:45.374727,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:48.822798,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:51.093090,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:54.078473,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:56.266054,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:11:59.253175,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Opus,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:02.632568,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:05.585080,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:07.381494,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:08.955586,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:10.725960,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:12.363320,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:13.694946,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:15.549854,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:17.296476,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:18.929283,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:20.254885,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:21.938819,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:23.673055,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:25.263137,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Sonnet,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-07-51_result_ModelClaude-Sparql2AnswerListOrganizational-20x.json,2024-05-07T22:12:26.838322,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaJsonld,2.0,vcard-org-data-big-19,1.0,1.0,1.0
